epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_sky_position,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_sky_position,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_sky_position,std_ratio_coa_phase
40,q_high_mchirp_high,1123,1.36008,0.0120935,0.840234,1.74655,1.55635,0.834801,0.931272,0.794397,-0.135361,-0.00408796,1.0717,0.974144,0.909772,1.17653,0.216986
45,full,5000,1.01583,0.0125646,0.831072,1.53987,1.58069,0.958811,0.919501,0.789596,0.155541,-0.0168539,0.98382,0.983639,0.939884,1.05562,0.396671
45,snr_low,1667,1.44366,0.0142858,0.859346,1.69229,1.56004,0.913659,0.88126,-1.04708,-0.0450708,-0.0476296,0.96947,0.964954,1.36965,1.05514,0.527929
45,snr_mid,1666,0.874234,0.01187,0.941957,1.54679,1.58654,0.977007,0.935552,-1.17635,0.149877,-0.00658763,0.9927,0.989421,1.78201,1.07754,0.326178
45,snr_high,1667,0.729496,0.0115374,0.691979,1.38054,1.59551,0.983874,0.941091,-0.318888,0.360626,0.00110441,0.988609,0.996099,1.27461,1.02285,0.253552
45,mchirp_low,2500,0.866351,0.0131813,0.852938,1.65339,1.58411,0.867067,0.905326,0.775521,0.014154,-0.0293439,1.03141,0.973186,0.947402,0.987363,0.3567
45,mchirp_high,2500,1.1653,0.0119478,0.809206,1.42635,1.57728,0.86212,0.933708,0.803484,0.299002,-0.00497532,1.0319,0.993991,0.932135,1.09669,0.425835
45,merger_early,2500,0.983809,0.0128109,0.838577,1.4469,1.59269,0.962698,0.66005,0.7809,0.229499,-0.0204779,0.986587,1.0708,0.949792,0.770382,0.341535
45,merger_late,2500,1.04784,0.0123182,0.823566,1.63284,1.5687,0.954957,0.700321,0.798055,0.0786406,-0.0132734,0.98106,1.03149,0.930131,1.2742,0.439572
45,q_low,1667,0.977913,0.0125842,0.825115,1.66013,1.60342,0.887887,0.920268,0.79212,0.0179485,-0.0210805,1.04006,0.98181,0.940706,1.07154,0.369712
45,q_mid,1666,0.922161,0.0127418,0.826455,1.49072,1.57118,0.958677,0.918326,0.790474,0.204713,-0.0188223,1.01381,0.985877,0.940475,1.06259,0.389766
45,q_high,1667,1.14735,0.0123678,0.841642,1.46873,1.56748,0.961692,0.919804,0.785907,0.243991,-0.0109472,0.994184,0.982901,0.938875,1.03095,0.426539
45,q_low_mchirp_low,1241,0.960589,0.0125252,0.834959,1.72384,1.58634,0.760091,0.920815,0.788138,-0.0440829,-0.0187656,1.12069,0.977694,0.936777,1.03841,0.33506
45,q_low_mchirp_high,426,1.02838,0.0127562,0.79644,1.47454,1.65318,0.328138,0.918503,0.803785,0.210617,-0.0285707,1.24023,0.993994,0.951874,1.14266,0.446051
45,q_high_mchirp_low,544,0.803119,0.0141526,0.856614,1.58299,1.59899,0.920412,0.879075,0.768241,0.100952,-0.0494741,0.91815,0.955129,0.947769,0.876096,0.376174
45,q_high_mchirp_high,1123,1.3141,0.0115033,0.834389,1.41339,1.55221,0.845176,0.938587,0.794109,0.314089,0.00758776,1.06819,0.994823,0.934647,1.07772,0.441872
50,full,5000,1.02439,0.0128213,0.836485,1.68996,1.57676,0.957897,0.915713,0.786067,-0.0763126,-0.0119601,1.01274,0.980803,0.938929,1.33332,0.652418
50,snr_low,1667,1.45433,0.0145207,0.874257,1.84438,1.59915,0.913265,0.87657,-1.11564,-0.299109,-0.0959972,0.996699,0.961998,1.35556,1.37739,0.733142
50,snr_mid,1666,0.897366,0.0122166,0.939766,1.68491,1.56588,0.97512,0.931457,-1.18569,-0.0641343,0.0229758,1.02138,0.986666,1.78296,1.34491,0.559138
50,snr_high,1667,0.721408,0.0117261,0.695495,1.54058,1.56525,0.983483,0.938505,-0.335153,0.133132,0.0305684,1.0194,0.993374,1.296,1.27229,0.588882
50,mchirp_low,2500,0.870421,0.0133536,0.866449,1.81184,1.58413,0.865249,0.90224,0.767606,-0.226934,-0.022255,1.04645,0.972147,0.951461,1.33302,0.632277
50,mchirp_high,2500,1.17837,0.0122889,0.806521,1.56808,1.56939,0.85843,0.929215,0.804288,0.0765021,-0.00225532,1.0643,0.989095,0.925804,1.31769,0.671361
50,merger_early,2500,0.994565,0.0134441,0.845587,1.60919,1.56116,0.961968,0.622645,0.777478,-0.033353,0.0185829,1.0154,1.10688,0.948334,1.14973,0.701826
50,merger_late,2500,1.05423,0.0121984,0.827383,1.77072,1.59236,0.953862,0.706231,0.79442,-0.12099,-0.0431393,1.01005,0.992692,0.929679,1.48987,0.594746
50,q_low,1667,1.03234,0.0128679,0.832062,1.8168,1.58764,0.876433,0.915296,0.788121,-0.245055,-0.0107181,1.066,0.980682,0.939994,1.38561,0.617472
50,q_mid,1666,0.933489,0.0129579,0.83326,1.64932,1.56583,0.956722,0.915553,0.786922,-0.0318164,-0.00920657,1.04497,0.981646,0.939605,1.33186,0.674382
50,q_high,1667,1.1073,0.012638,0.844131,1.60373,1.57681,0.963596,0.916204,0.782875,0.0477748,-0.0163127,1.02262,0.979816,0.937631,1.28054,0.66458
50,q_low_mchirp_low,1241,0.98852,0.0127652,0.846607,1.86384,1.58569,0.747309,0.916104,0.781722,-0.278397,-0.021342,1.13422,0.977043,0.938572,1.37611,0.616602
50,q_low_mchirp_high,426,1.16,0.0131671,0.789691,1.67976,1.59332,0.181434,0.912745,0.806867,-0.142721,0.0178685,1.29235,0.991858,0.943451,1.39522,0.618444
