epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_sky_position,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_sky_position,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_sky_position,std_ratio_coa_phase
40,q_high_mchirp_low,544,1.49169,0.019647,0.994879,1.42394,1.56538,0.706089,0.762256,0.6966,0.144853,-9.033e-05,0.865097,0.939568,0.901471,1.04396,0.975599
40,q_high_mchirp_high,1123,2.41481,0.0129465,0.939253,1.45515,1.59367,0.468393,0.915297,0.738405,0.115618,-0.0328174,1.04641,0.973414,0.875704,1.03142,0.994963
45,full,5000,1.72479,0.0152366,0.931749,1.43666,1.57707,0.879884,0.866393,0.742106,0.130654,-0.0119893,0.927087,0.965269,0.893568,1.02062,0.973322
45,snr_low,1667,2.55571,0.0185927,0.900402,1.45878,1.58779,0.748715,0.786226,-1.19036,0.0998614,-0.0766883,0.83402,0.935628,1.36257,1.01901,1.01017
45,snr_mid,1666,1.53289,0.0143159,0.983147,1.4435,1.57798,0.923852,0.891202,-1.40311,0.128627,0.00588787,0.941484,0.97606,1.82551,1.02104,0.957312
45,snr_high,1667,1.08564,0.0128008,0.911728,1.40772,1.56544,0.962132,0.920614,-1.19663,0.163258,0.0296078,0.992328,0.983173,1.37269,1.02178,0.9542
45,mchirp_low,2500,1.37419,0.0170632,0.951851,1.44323,1.57528,0.688247,0.825258,0.730911,0.12592,-0.0122494,0.966913,0.957028,0.905248,1.01939,0.96442
45,mchirp_high,2500,2.07538,0.0134101,0.911647,1.4301,1.57886,0.555325,0.907649,0.753146,0.135385,-0.0122332,1.02376,0.972595,0.88167,1.02189,0.982115
45,merger_early,2500,1.73762,0.0152552,0.940527,1.44061,1.57027,0.875792,0.450888,0.730066,0.137709,8.31902e-05,0.924713,1.10695,0.901111,1.00072,0.962011
45,merger_late,2500,1.71195,0.015218,0.92297,1.43272,1.58388,0.883919,0.488487,0.753822,0.123306,-0.0243773,0.9286,1.11162,0.886193,1.04081,0.984547
45,q_low,1667,1.44579,0.0149075,0.911819,1.4278,1.58768,0.779886,0.877196,0.74889,0.140175,-0.00571333,1.0245,0.967577,0.907096,1.02766,0.962156
45,q_mid,1666,1.59723,0.0156308,0.92689,1.43516,1.55567,0.877208,0.855407,0.751562,0.130043,-0.00395169,0.973957,0.963114,0.887824,1.01527,0.979624
45,q_high,1667,2.13126,0.0151719,0.956534,1.44704,1.58785,0.86457,0.866236,0.725266,0.121701,-0.0267176,0.91796,0.964884,0.885866,1.01867,0.978273
45,q_low_mchirp_low,1241,1.36017,0.0153257,0.921703,1.43778,1.6,0.57357,0.866889,0.744345,0.143134,-0.0268014,1.0748,0.965814,0.90462,1.01947,0.959674
45,q_low_mchirp_high,426,1.69521,0.0136894,0.883027,1.39871,1.5518,-0.615829,0.907845,0.762204,0.129434,0.0520466,1.57356,0.973218,0.914277,1.05364,0.966712
45,q_high_mchirp_low,544,1.48907,0.0196712,0.991059,1.4366,1.57155,0.708788,0.761648,0.698261,0.1247,-0.00583944,0.863867,0.938908,0.901851,1.03052,0.966108
45,q_high_mchirp_high,1123,2.44235,0.0129923,0.93981,1.45209,1.59574,0.455943,0.914796,0.737804,0.120231,-0.0371219,1.04491,0.973126,0.876954,1.01279,0.984217
50,full,5000,1.72667,0.0152486,0.931802,1.43129,1.5802,0.879036,0.865855,0.742192,0.138858,-0.0148201,0.923941,0.965068,0.892556,1.01491,1.00576
50,snr_low,1667,2.5642,0.0186508,0.95596,1.45631,1.59591,0.745974,0.78449,-1.44899,0.10427,-0.0860315,0.830888,0.935209,1.37644,1.01566,1.04315
50,snr_mid,1666,1.53204,0.0143343,0.98304,1.43693,1.58038,0.923904,0.89129,-1.39286,0.1389,0.00318329,0.93799,0.975972,1.82538,1.01385,0.988504
50,snr_high,1667,1.08364,0.0127601,0.856435,1.40062,1.56432,0.962192,0.920632,-0.952022,0.173185,0.0326308,0.989282,0.983082,1.35675,1.01513,0.987378
50,mchirp_low,2500,1.36058,0.0170348,0.949961,1.4349,1.5798,0.695457,0.825393,0.731802,0.137213,-0.0166804,0.96246,0.956784,0.904378,1.01449,0.998072
50,mchirp_high,2500,2.09275,0.0134624,0.913642,1.42767,1.58061,0.546909,0.906436,0.752436,0.140455,-0.013479,1.02148,0.972488,0.880538,1.01538,1.01346
50,merger_early,2500,1.74434,0.0154964,0.941712,1.43579,1.57395,0.874408,0.429709,0.72961,0.145309,-0.00341073,0.921399,1.11797,0.900014,0.99601,0.993228
50,merger_late,2500,1.70899,0.0150008,0.921891,1.42679,1.58646,0.883602,0.504156,0.754436,0.132139,-0.0265337,0.925619,1.10145,0.885268,1.03413,1.01805
50,q_low,1667,1.42354,0.014923,0.91836,1.4232,1.5911,0.785768,0.876273,0.745947,0.146583,-0.00855537,1.02041,0.967091,0.905787,1.02255,0.991776
50,q_mid,1666,1.60147,0.0156534,0.928449,1.4299,1.56256,0.876468,0.854791,0.750595,0.137079,-0.0128312,0.970624,0.962737,0.886652,1.00986,1.01176
50,q_high,1667,2.15492,0.0151697,0.948594,1.44076,1.58694,0.861788,0.866169,0.729503,0.13285,-0.0235349,0.915009,0.965151,0.885325,1.01206,1.01383
50,q_low_mchirp_low,1241,1.33415,0.015328,0.926442,1.43197,1.60688,0.588715,0.866023,0.741659,0.150925,-0.0323866,1.06973,0.965129,0.903123,1.01491,0.991471
50,q_low_mchirp_high,426,1.68394,0.013743,0.894817,1.39766,1.54513,-0.59761,0.906753,0.758509,0.131521,0.0568482,1.56976,0.9733,0.913519,1.04685,0.991679
