epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_ra,mae_declination,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_ra,r2_declination,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_ra,std_ratio_declination,std_ratio_coa_phase
25,q_high_mchirp_high,1123,1.82908,0.0493131,1.25818,1.57199,0.542482,1.57798,0.641372,-0.00103442,0.533263,-0.0021332,0.0680362,-0.0141999,1.08709,0.0184018,0.92972,0.968232,0.528465,0.829233
30,full,5000,1.38263,0.0492979,0.953213,1.57559,0.541459,1.5703,0.905036,0.000158934,0.723517,-0.0150448,0.0466479,-0.00126181,0.992326,0.0212937,0.96727,0.823425,0.562896,0.932275
30,snr_low,1667,2.27148,0.0491457,0.925304,1.58258,0.551466,1.58043,0.768285,0.000389254,-1.36233,-0.00925748,-0.0023148,-0.0714086,0.960952,0.0189344,1.49413,0.787692,0.528337,1.01822
30,snr_mid,1666,1.07981,0.0498234,1.03953,1.59011,0.542093,1.57207,0.960619,-0.000644661,-1.69027,-0.0408307,-0.00366017,0.0212727,0.994642,0.0200095,1.91181,0.8179,0.585779,0.895912
30,snr_high,1667,0.796427,0.0489248,0.894856,1.5541,0.530819,1.5584,0.980465,-0.000336372,-1.2255,0.00456857,0.137468,0.0407456,1.012,0.023408,1.56364,0.862421,0.569093,0.882098
30,mchirp_low,2500,1.1996,0.0492815,0.97141,1.58521,0.545635,1.57467,0.749168,0.000998529,0.711715,-0.00424335,0.0187903,-0.0119838,1.03019,0.0231218,0.970237,0.783228,0.54874,0.934286
30,mchirp_high,2500,1.56567,0.0493143,0.935016,1.56597,0.537283,1.56593,0.650884,-0.000976343,0.735156,-0.0263714,0.0734498,0.00887166,1.08563,0.0190582,0.964358,0.861386,0.576548,0.930484
30,merger_early,2500,1.41538,0.0485699,0.970549,1.58517,0.547495,1.5621,0.898749,-2.97735,0.711456,-0.00883179,0.0366599,0.0176918,0.992998,0.0429297,0.968247,0.818506,0.568477,0.925466
30,merger_late,2500,1.34988,0.0500258,0.935877,1.56601,0.535423,1.5785,0.911247,-2.95115,0.735252,-0.0218281,0.055712,-0.0206494,0.991596,0.0418812,0.966329,0.828452,0.557414,0.939112
30,q_low,1667,1.2742,0.0494488,0.952857,1.58078,0.533051,1.57086,0.818438,0.000466301,0.724561,0.00183784,0.0685026,0.00835296,1.07203,0.0193924,0.961499,0.835918,0.559361,0.920856
30,q_mid,1666,1.29822,0.0494024,0.944955,1.59282,0.535023,1.55831,0.892486,-0.00181978,0.732529,-0.0640219,0.0516404,0.00069049,1.03386,0.0213719,0.962432,0.82129,0.562779,0.944781
30,q_high,1667,1.57542,0.0490425,0.961821,1.55318,0.556299,1.58172,0.901157,0.00067749,0.712942,0.0144169,0.0197461,-0.0133506,0.994144,0.0221186,0.978443,0.811999,0.566494,0.931474
30,q_low_mchirp_low,1241,1.23193,0.0494352,0.93861,1.5691,0.522918,1.57234,0.639973,0.000396504,0.734901,0.0407547,0.0729273,-0.00386103,1.15222,0.0199692,0.954705,0.808196,0.563328,0.918559
30,q_low_mchirp_high,426,1.39735,0.0494884,0.994363,1.61483,0.562571,1.56652,-0.27769,-0.000924486,0.694269,-0.128715,0.0543047,0.0413912,1.48231,0.0175036,0.981035,0.911766,0.549196,0.9248
30,q_high_mchirp_low,544,1.23943,0.0484843,1.02379,1.5757,0.603947,1.61674,0.782431,-0.00578617,0.66408,-0.00406476,-0.11619,-0.0575887,0.889607,0.0265591,0.991447,0.715992,0.533217,0.941705
30,q_high_mchirp_high,1123,1.73818,0.0493129,0.931801,1.54227,0.533218,1.56476,0.604601,-0.000832087,0.735634,0.0233692,0.0859706,0.00796559,1.11705,0.019368,0.972065,0.85336,0.58205,0.926456
35,full,5000,1.35024,0.0493012,1.04282,1.57452,0.551111,1.56519,0.91236,0.000270152,0.667859,-0.0106938,0.00579283,0.00498252,0.971053,0.0223021,0.972503,0.855643,0.606034,0.928921
35,snr_low,1667,2.19586,0.0491456,0.834269,1.57345,0.566502,1.5749,0.792,0.00042762,-0.860834,-0.00178779,-0.0629002,-0.0587876,0.932419,0.0201221,1.39759,0.902787,0.562005,1.01833
35,snr_mid,1666,1.07864,0.0498353,1.15739,1.60762,0.552223,1.5772,0.958534,-0.00126831,-2.33509,-0.0436626,-0.0486557,0.0148065,0.976569,0.021321,1.93738,0.838933,0.633097,0.884145
